,Processing,Ag,Al,B,Be,Bi,Cd,Co,Cr,Cu,Er,Eu,Fe,Ga,Li,Mg,Mn,Ni,Pb,Sc,Si,Sn,Ti,V,Zn,Zr,Elongation (%),Tensile Strength (MPa),Yield Strength (MPa),class
106,Strain hardened,0.0,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0409999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,427.5,315.0,7
107,Strain Harderned (Hard),0.0,0.9988,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,125.0,115.0,5
108,Strain Harderned (Hard),0.0,0.998749062,0.0,0.0,0.0,0.0,0.0,0.0,0.000250188,0.0,0.0,0.0,0.0,0.0,0.0,0.000250188,0.0,0.0,0.0,0.0,0.0,0.000250188,0.0,0.000500375,0.0,8.0,125.0,115.0,5
109,Strain Harderned (Hard),0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,12.0,96.526598,89.63184100000002,5
110,Strain Harderned (Hard),0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0002,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0069999999999999,0.0,0.0002,0.0,0.0002,0.0,9.0,124.105626,117.210869,5
111,Strain Harderned (Hard),0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,160.0,150.0,5
112,Strain Harderned (Hard),0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,158.57941100000005,151.684654,5
113,Strain Harderned (Hard),0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,170.0,150.0,5
114,Strain Harderned (Hard),0.0,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,151.684654,144.789897,5
115,Strain Harderned (Hard),0.0,0.9868,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,150.0,145.0,5
116,Strain Harderned (Hard),0.0,0.983237428,0.0,0.0,0.0,0.0,0.0,0.000500375,0.001000751,0.0,0.0,0.003502627,0.0,0.0,0.008006005,0.001000751,0.0,0.0,0.0,0.001501126,0.0,0.0,0.0,0.001250938,0.0,11.0,160.0,145.0,5
117,Strain Harderned (Hard),0.0,0.978478478,0.0,0.0,0.0,0.0,0.0,0.000500501,0.000500501,0.0,0.0,0.003503504,0.0,0.0,0.001501502,0.0120120119999999,0.0,0.0,0.0,0.0025025029999999,0.0,0.0,0.0,0.001001001,0.0,9.0,155.0,140.0,5
118,Strain Harderned (Hard),0.0,0.977988994,0.0,0.0,0.0,0.0,0.0,0.0010005,0.00150075,0.0,0.0,0.0035017509999999,0.0,0.0,0.0050025009999999,0.005502751,0.0,0.0,0.0,0.0030015009999999,0.0,0.00050025,0.0,0.002001001,0.0,2.05,180.0,150.5,5
119,Strain Harderned (Hard),0.0,0.968968969,0.0,0.0,0.0,0.0,0.0,0.000750751,0.000750751,0.0,0.0,0.0025025029999999,0.0,0.0,0.020520521,0.0030030029999999,0.0,0.0,0.0,0.002002002,0.0,0.000750751,0.0,0.000750751,0.0,12.0,230.5,190.5,5
120,Strain Harderned (Hard),0.0,0.958719039,0.0,0.0,0.0,0.0,0.0,0.001501126,0.000500375,0.0,0.0,0.002001501,0.0,0.0,0.031023267,0.002501876,0.0,0.0,0.0,0.002001501,0.0,0.000750563,0.0,0.001000751,0.0,12.0,255.0,189.0,5
121,Strain Harderned (Hard),0.0,0.958197747,0.0,0.0,0.0,0.0,0.0,0.001251564,0.000500626,0.0,0.0,0.002002503,0.0,0.0,0.027033792,0.0075093869999999,0.0,0.0,0.0,0.001251564,0.0,0.001001252,0.0,0.001251564,0.0,12.0,290.5,235.0,5
122,Strain Harderned (Hard),0.0,0.95623906,0.0,0.0,0.0,0.0,0.0,0.002500625,0.000500125,0.0,0.0,0.0020005,0.0,0.0,0.035008752000000004,0.000500125,0.0,0.0,0.0,0.001250313,0.0,0.00100025,0.0,0.00100025,0.0,12.0,290.5,235.0,5
123,Strain Harderned (Hard),0.0,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,400.0,310.0,5
124,Strain Harderned (Hard),0.0,0.9988,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,145.0,140.0,5
125,Strain Harderned (Hard),0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,180.0,170.0,5
126,Strain Harderned (Hard),0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,195.0,170.0,5
127,Strain Harderned (Hard),0.0,0.9868,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,175.0,170.0,5
128,Strain Harderned (Hard),0.0,0.983237428,0.0,0.0,0.0,0.0,0.0,0.000500375,0.001000751,0.0,0.0,0.003502627,0.0,0.0,0.008006005,0.001000751,0.0,0.0,0.0,0.001501126,0.0,0.0,0.0,0.001250938,0.0,8.0,180.0,165.0,5
129,Strain Harderned (Hard),0.0,0.958719039,0.0,0.0,0.0,0.0,0.0,0.001501126,0.000500375,0.0,0.0,0.002001501,0.0,0.0,0.031023267,0.002501876,0.0,0.0,0.0,0.002001501,0.0,0.000750563,0.0,0.001000751,0.0,8.5,277.5,212.0,5
130,Strain Harderned (Hard),0.0,0.945709282,0.0,0.0,0.0,0.0,0.0,0.000500375,0.000750563,0.0,0.0,0.0017513129999999,0.0,0.0,0.045033775,0.003502627,0.0,0.0,0.0,0.001000751,0.0,0.000500375,0.0,0.001250938,0.0,8.0,339.0,251.5,5
131,Strain Harderned (Hard),0.0,0.9999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,117.210869,110.31611200000002,5
132,Strain Harderned (Hard),0.0,0.999714,0.0,0.0,0.0,0.0,0.0,0.0,6e-05,0.0,0.0,6e-05,0.0,0.0,6e-05,2e-05,0.0,0.0,0.0,6e-05,0.0,2e-05,0.0,6e-06,0.0,5.0,115.0,,5
133,Strain Harderned (Hard),0.0,0.9988,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,165.0,150.0,5
134,Strain Harderned (Hard),0.0,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0004,0.0,0.0,0.0,5.0,124.105626,117.210869,5
135,Strain Harderned (Hard),0.0,0.99769954,0.0,0.0,0.0,0.0,0.0,0.0,0.00015003,0.0,0.0,0.00075015,0.00015003,0.0,0.0,0.00010002,0.0,0.0,0.0,0.00075015,0.0,0.00015003,0.00025005,0.0,0.0,5.0,138.0,50.5,5
136,Strain Harderned (Hard),0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,6.0,131.000383,124.105626,5
137,Strain Harderned (Hard),0.0,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0002,0.0,0.0,0.0003,0.0003,0.0,0.0,0.0,0.0002,0.0,0.0002,0.003,0.0003,0.0,5.0,144.789897,117.210869,5
138,Strain Harderned (Hard),0.0,0.9922,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0,0.0,0.0,0.0055,0.0,0.0003,0.0,0.0005,0.0,5.0,145.0,,5
139,Strain Harderned (Hard),0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0002,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0069999999999999,0.0,0.0002,0.0,0.0002,0.0,5.0,165.474168,151.684654,5
140,Strain Harderned (Hard),0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,199.947953,193.053196,5
141,Strain Harderned (Hard),0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,200.0,195.0,5
142,Strain Harderned (Hard),0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,215.0,195.0,5
143,Strain Harderned (Hard),0.0,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,199.947953,186.158439,5
144,Strain Harderned (Hard),0.0,0.98725,0.0,0.0,0.0,0.0,0.0,0.0,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.001,0.0,5.0,165.0,,5
145,Strain Harderned (Hard),0.0,0.9868,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,200.0,185.0,5
146,Strain Harderned (Hard),0.0,0.9845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,241.31649500000003,227.526981,5
147,Strain Harderned (Hard),0.0,0.9836,0.0,0.0,0.0,0.0,0.0,0.0005,0.0015,0.0,0.0,0.00575,0.0,0.0,0.0,0.0,0.00695,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,4.0,200.0,,5
148,Strain Harderned (Hard),0.0,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,199.947953,186.158439,5
149,Strain Harderned (Hard),0.0,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,250.0,230.0,5
150,Strain Harderned (Hard),0.0,0.978478478,0.0,0.0,0.0,0.0,0.0,0.000500501,0.000500501,0.0,0.0,0.003503504,0.0,0.0,0.001501502,0.0120120119999999,0.0,0.0,0.0,0.0025025029999999,0.0,0.0,0.0,0.001001001,0.0,6.05,200.0,180.0,5
151,Strain Harderned (Hard),0.0,0.977988994,0.0,0.0,0.0,0.0,0.0,0.0010005,0.00150075,0.0,0.0,0.0035017509999999,0.0,0.0,0.0050025009999999,0.005502751,0.0,0.0,0.0,0.0030015009999999,0.0,0.00050025,0.0,0.002001001,0.0,2.05,225.0,195.0,5
152,Strain Harderned (Hard),0.0,0.9745,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.0069999999999999,0.0,0.0,0.008,0.002,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0025,0.0,4.0,200.0,,5
153,Strain Harderned (Hard),0.0,0.974,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,282.685037,262.000766,5
154,Strain Harderned (Hard),0.0,0.97225,0.0,0.0,0.0,0.0,0.0,0.0,0.00125,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.001,0.0,4.0,200.0,,5
155,Strain Harderned (Hard),0.0,0.968968969,0.0,0.0,0.0,0.0,0.0,0.000750751,0.000750751,0.0,0.0,0.0025025029999999,0.0,0.0,0.020520521,0.0030030029999999,0.0,0.0,0.0,0.002002002,0.0,0.000750751,0.0,0.000750751,0.0,7.0,280.0,240.0,5
156,Strain Harderned (Hard),0.0,0.9665,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.0,0.0,0.0069999999999999,0.0,0.0,0.005,0.0055,0.0,0.0,0.0,0.006,0.0,0.001,0.0,0.004,0.0,3.0,215.0,,5
157,Strain Harderned (Hard),0.0,0.964,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.0,0.0,0.0069999999999999,0.0,0.0,0.004,0.0125,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0025,0.0,4.0,240.0,,5
158,Strain Harderned (Hard),0.0,0.958719039,0.0,0.0,0.0,0.0,0.0,0.001501126,0.000500375,0.0,0.0,0.002001501,0.0,0.0,0.031023267,0.002501876,0.0,0.0,0.0,0.002001501,0.0,0.000750563,0.0,0.001000751,0.0,6.0,302.5,238.0,5
159,Strain Harderned (Hard),0.0,0.9476,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,435.0,405.0,5
160,Strain Harderned (Hard),0.0,0.946,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,434.369691,406.790663,5
161,Strain Harderned (Hard),0.0,0.945709282,0.0,0.0,0.0,0.0,0.0,0.000500375,0.000750563,0.0,0.0,0.0017513129999999,0.0,0.0,0.045033775,0.003502627,0.0,0.0,0.0,0.001000751,0.0,0.000500375,0.0,0.001250938,0.0,7.5,352.5,264.5,5
162,Strain Harderned (Hard),0.0,0.9075,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.015,0.0625,0.0,0.0,0.0,0.0,4.0,220.63222400000004,206.84271,5
163,Strain Harderned (Hard),0.0,0.998749062,0.0,0.0,0.0,0.0,0.0,0.0,0.000250188,0.0,0.0,0.0,0.0,0.0,0.0,0.000250188,0.0,0.0,0.0,0.0,0.0,0.000250188,0.0,0.000500375,0.0,3.0,190.5,180.0,5
164,Strain Harderned (Hard),0.0,0.995848547,0.0,0.0,0.0,0.0,0.0,0.0,0.000250088,0.0,0.0,0.0020007,0.0,0.0,0.0,0.000250088,0.0,0.0,0.0,0.001250438,0.0,0.0001500529999999,0.000250088,0.0,0.0,3.0,175.0,165.0,5
165,Strain Harderned (Hard),0.0,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0002,0.0,0.0,0.0003,0.0003,0.0,0.0,0.0,0.0002,0.0,0.0002,0.003,0.0003,0.0,2.5,165.474168,144.789897,5
166,Strain Harderned (Hard),0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0002,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0069999999999999,0.0,0.0002,0.0,0.0002,0.0,3.0,206.84271,165.474168,5
167,Strain Harderned (Hard),0.0,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,248.211252,220.63222400000004,5
168,Strain Harderned (Hard),0.0,0.9725,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,330.948336,324.053579,5
169,Strain Harderned (Hard),0.0,0.969484742,0.0,0.0,0.0,0.0,0.0,0.0,0.001250625,0.0,0.0,0.0035017509999999,0.0,0.0,0.010505253,0.012506253,0.0,0.0,0.0,0.00150075,0.0,0.0,0.0,0.001250625,0.0,4.0,320.0,256.0,5
170,Strain Harderned (Hard),0.0,0.967725794,0.0,0.0,0.0,0.0,0.0,0.002501876,0.000500375,0.0,0.0,0.002001501,0.0,0.0,0.025018764,0.000500375,0.0,0.0,0.0,0.001250938,0.0,0.0,0.0,0.000500375,0.0,5.005,310.5,246.0,5
171,Strain Harderned (Hard),0.0,0.958719039,0.0,0.0,0.0,0.0,0.0,0.001501126,0.000500375,0.0,0.0,0.002001501,0.0,0.0,0.031023267,0.002501876,0.0,0.0,0.0,0.002001501,0.0,0.000750563,0.0,0.001000751,0.0,5.005,340.0,276.5,5
172,Strain Harderned (Hard),0.0,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,393.001149,372.316878,5
173,Strain Harderned (Hard),0.0,0.9535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.04,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,420.0,395.0,5
174,Strain Harderned (Hard),0.0,0.945709282,0.0,0.0,0.0,0.0,0.0,0.000500375,0.000750563,0.0,0.0,0.0017513129999999,0.0,0.0,0.045033775,0.003502627,0.0,0.0,0.0,0.001000751,0.0,0.000500375,0.0,0.001250938,0.0,4.0,421.0,393.0,5
175,Strain Harderned (Hard),0.0,0.946,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,448.159205,434.369691,5
176,Strain Harderned (Hard),0.0,0.9991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,15.0,160.0,95.0,5
177,Strain Harderned (Hard),0.0,0.9385,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,372.316878,282.685037,5
178,Strain Harderned (Hard),0.0,0.92825,0.0,0.0,0.0,0.0,0.0,0.00125,0.001,0.0,0.0,0.004,0.0,0.0,0.051,0.0075,0.0,0.0,0.0,0.0025,0.0,0.002,0.0,0.0025,0.0,12.0,370.0,,5
179,Strain Harderned (Hard),0.0,0.9973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,158.57941100000005,144.789897,5
180,Strain Harderned (Hard),0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,131.000383,110.31611200000002,5
181,Strain Harderned (Hard),0.0,0.9925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,137.89514,110.31611200000002,5
182,Strain Harderned (Hard),0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,158.57941100000005,137.89514,5
183,Strain Harderned (Hard),0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,160.0,140.0,5
184,Strain Harderned (Hard),0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.006,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,158.57941100000005,137.89514,5
185,Strain Harderned (Hard),0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,180.0,160.0,5
186,Strain Harderned (Hard),0.0,0.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,186.158439,158.57941100000005,5
187,Strain Harderned (Hard),0.0,0.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,180.0,160.0,5
188,Strain Harderned (Hard),0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,179.26368200000005,165.474168,5
189,Strain Harderned (Hard),0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.01,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,179.26368200000005,158.57941100000005,5
190,Strain Harderned (Hard),0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,235.0,170.0,5
191,Strain Harderned (Hard),0.0,0.973,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.025,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,234.421738,172.368925,5
192,Strain Harderned (Hard),0.0,0.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.035,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,275.79028,199.947953,5
193,Strain Harderned (Hard),0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,310.0,165.0,5
194,Strain Harderned (Hard),0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,13.0,165.474168,144.789897,5
195,Strain Harderned (Hard),0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.006,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,186.158439,158.57941100000005,5
196,Strain Harderned (Hard),0.0,0.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,199.947953,165.474168,5
197,Strain Harderned (Hard),0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.01,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,199.947953,165.474168,5
198,Strain Harderned (Hard),0.0,0.974,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,282.685037,255.106009,5
199,Strain Harderned (Hard),0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,158.57941100000005,131.000383,5
200,Strain Harderned (Hard),0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,195.0,165.0,5
201,Strain Harderned (Hard),0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,193.053196,165.474168,5
202,Strain Harderned (Hard),0.0,0.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,205.0,185.0,5
203,Strain Harderned (Hard),0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.01,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,206.84271,186.158439,5
204,Strain Harderned (Hard),0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,285.0,240.0,5
205,Strain Harderned (Hard),0.0,0.973,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.025,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,282.685037,241.31649500000003,5
206,Strain Harderned (Hard),0.0,0.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.035,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,317.1588220000001,262.000766,5
207,Strain Harderned (Hard),0.0,0.9635,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0275,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,262.000766,179.26368200000005,5
